KJ694974.1;TET;Agricultural soil;KJ694974.1;1406;2671;-;Tetracycline resistance protein%2C class C
KJ694975.1;TMP;Agricultural soil;KJ694975.1;1187;1423;-;Dihydrofolate reductase type 2
KJ694976.1;SXT;Agricultural soil;KJ694976.1;90;584;-;IS1595 family transposase ISSsu9
KJ694977.1;TET;Agricultural soil;KJ694977.1;73;1347;+;Enterobactin exporter EntS
KJ694981.1;TMP;Agricultural soil;KJ694981.1;793;1308;+;Dihydrofolate reductase
KJ694982.1;TMP;Agricultural soil;KJ694982.1;2323;2838;+;Dihydrofolate reductase
KJ694983.1;TMP;Agricultural soil;KJ694983.1;748;1242;+;IS1595 family transposase ISSsu9
KJ694987.1;SXT;Agricultural soil;KJ694987.1;776;1273;-;IS1595 family transposase ISSsu9
KJ694988.1;SXT;Agricultural soil;KJ694988.1;824;1294;+;IS1595 family transposase ISSsu9
KJ694989.1;TMP;Agricultural soil;KJ694989.1;1089;1559;-;Dihydrofolate reductase
KJ694990.1;TMP;Agricultural soil;KJ694990.1;1387;1863;-;Dihydrofolate reductase
KJ694992.1;TMP;Agricultural soil;KJ694992.1;116;595;+;Dihydrofolate reductase
KJ694994.1;TMP;Agricultural soil;KJ694994.1;717;1220;+;Dihydrofolate reductase
KJ694997.1;TMP;Agricultural soil;KJ694997.1;713;1222;-;Dihydrofolate reductase
KJ695002.1;TMP;Agricultural soil;KJ695002.1;498;992;+;Dihydrofolate reductase
KJ695005.1;PIP;Agricultural soil;KJ695005.1;321;1295;+;Extended-spectrum beta-lactamase PER-1
KJ695011.1;TMP;Agricultural soil;KJ695011.1;782;1285;+;IS1595 family transposase ISSsu9
KJ695012.1;TMP;Agricultural soil;KJ695012.1;301;804;+;Dihydrofolate reductase
KJ695013.1;SXT;Agricultural soil;KJ695013.1;985;1461;+;Dihydrofolate reductase
KJ695016.1;CAZ;Agricultural soil;KJ695016.1;1416;2369;-;Extended-spectrum beta-lactamase PER-1
KJ695017.1;CAZ;Agricultural soil;KJ695017.1;63;1070;+;Carbapenem-hydrolyzing beta-lactamase KPC
KJ695020.1;TMP;Agricultural soil;KJ695020.1;1725;2225;+;IS1595 family transposase ISSsu9
KJ695022.1;TET;Agricultural soil;KJ695022.1;21;1220;-;Tetracycline resistance protein%2C class C
KJ695022.1;TET;Agricultural soil;KJ695022.1;1335;1622;-;Tetracycline resistance protein%2C class C
KJ695023.1;TET;Agricultural soil;KJ695023.1;606;1865;+;Tetracycline resistance protein%2C class C
KJ695024.1;TET;Agricultural soil;KJ695024.1;203;1414;+;Enterobactin exporter EntS
KJ695025.1;TET;Agricultural soil;KJ695025.1;147;1454;+;Enterobactin exporter EntS
KJ695026.1;TMP;Agricultural soil;KJ695026.1;540;1049;-;Dihydrofolate reductase
KJ695030.1;SXT;Agricultural soil;KJ695030.1;1241;1744;-;Dihydrofolate reductase
KJ695031.1;SXT;Agricultural soil;KJ695031.1;1476;1982;+;Dihydrofolate reductase type 3
KJ695032.1;TMP;Agricultural soil;KJ695032.1;579;1088;-;Dihydrofolate reductase
KJ695034.1;CAZ;Agricultural soil;KJ695034.1;630;1550;+;Metallo-beta-lactamase L1 type 3
KJ695037.1;CAZ;Agricultural soil;KJ695037.1;1097;2059;+;Extended-spectrum beta-lactamase PER-1
KJ695044.1;TMP;Agricultural soil;KJ695044.1;13;495;+;Dihydrofolate reductase
KJ695048.1;CYC;Agricultural soil;KJ695048.1;1457;2392;+;D-alanine--D-alanine ligase
KJ695056.1;SXT;Agricultural soil;KJ695056.1;869;1348;-;IS1595 family transposase ISSsu9
KJ695057.1;SXT;Agricultural soil;KJ695057.1;1152;1658;-;Dihydrofolate reductase type 3
KJ695058.1;TMP;Agricultural soil;KJ695058.1;1907;2410;-;Dihydrofolate reductase type 3
KJ695059.1;SXT;Agricultural soil;KJ695059.1;1102;1632;-;Dihydrofolate reductase type 3
KJ695067.1;TMP;Agricultural soil;KJ695067.1;3;488;+;Dihydrofolate reductase
KJ695068.1;SXT;Agricultural soil;KJ695068.1;773;1249;-;Dihydrofolate reductase type 3
KJ695071.1;TMP;Agricultural soil;KJ695071.1;709;1215;-;Dihydrofolate reductase
KJ695074.1;CHL;Agricultural soil;KJ695074.1;634;1428;+;16S rRNA (guanine(1405)-N(7))-methyltransferase
KJ695078.1;CYC;Agricultural soil;KJ695078.1;242;991;-;D-alanine--D-alanine ligase
KJ695079.1;SXT;Agricultural soil;KJ695079.1;85;558;+;Dihydrofolate reductase
KJ695082.1;CHL;Agricultural soil;KJ695082.1;575;1762;+;Inner membrane transport protein YdhP
KJ695083.1;CHL;Agricultural soil;KJ695083.1;2;1069;+;Bicyclomycin resistance protein
KJ695086.1;TMP;Agricultural soil;KJ695086.1;1969;2481;-;Dihydrofolate reductase
KJ695096.1;SXT;Agricultural soil;KJ695096.1;721;1224;+;Dihydrofolate reductase
KJ695098.1;GEN;Agricultural soil;KJ695098.1;2278;3063;+;SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
KJ695099.1;FOX;Agricultural soil;KJ695099.1;121;1053;+;Metallo-beta-lactamase L1 type 3
KJ695100.1;CAZ;Agricultural soil;KJ695100.1;348;974;+;Metallo-beta-lactamase L1 type 3
KJ695103.1;SXT;Agricultural soil;KJ695103.1;842;1351;-;Dihydrofolate reductase
KJ695108.1;GEN;Agricultural soil;KJ695108.1;1301;1909;+;Xanthine phosphoribosyltransferase
KJ695118.1;CYC;Agricultural soil;KJ695118.1;214;1212;+;D-alanine--D-alanine ligase B
KJ695119.1;CYC;Agricultural soil;KJ695119.1;487;1623;-;D-alanine--D-alanine ligase
KJ695122.1;TMP;Agricultural soil;KJ695122.1;185;688;-;Dihydrofolate reductase
KJ695123.1;SXT;Agricultural soil;KJ695123.1;354;857;+;Dihydrofolate reductase
KJ695124.1;SXT;Agricultural soil;KJ695124.1;137;616;-;Dihydrofolate reductase type 3
KJ695127.1;CHL;Agricultural soil;KJ695127.1;817;2028;+;Bicyclomycin resistance protein
KJ695128.1;SXT;Agricultural soil;KJ695128.1;226;495;-;Dihydrofolate reductase type 3
KJ695132.1;TMP;Agricultural soil;KJ695132.1;1463;1834;-;Dihydrofolate reductase
KJ695135.1;CYC;Agricultural soil;KJ695135.1;1175;2173;-;D-alanine--D-alanine ligase
KJ695136.1;SXT;Agricultural soil;KJ695136.1;2516;2848;-;Dihydrofolate reductase
KJ695140.1;SXT;Agricultural soil;KJ695140.1;509;982;+;Dihydrofolate reductase
KJ695151.1;TMP;Agricultural soil;KJ695151.1;484;990;-;Dihydrofolate reductase
KJ695153.1;TMP;Agricultural soil;KJ695153.1;187;624;-;Dihydrofolate reductase type 3
KJ695155.1;TMP;Agricultural soil;KJ695155.1;334;867;+;Dihydrofolate reductase
KJ695156.1;TMP;Agricultural soil;KJ695156.1;1;240;+;Dihydrofolate reductase
KJ695157.1;TMP;Agricultural soil;KJ695157.1;76;576;-;Dihydrofolate reductase
KJ695158.1;TMP;Agricultural soil;KJ695158.1;893;1360;+;Dihydrofolate reductase
KJ695159.1;TMP;Agricultural soil;KJ695159.1;955;1497;+;Dihydrofolate reductase type 3
KJ695163.1;CYC;Agricultural soil;KJ695163.1;104;979;+;D-alanine--D-alanine ligase B
KJ695165.1;CAZ;Agricultural soil;KJ695165.1;49;300;+;Extended-spectrum beta-lactamase PER-1
KJ695168.1;FOX;Agricultural soil;KJ695168.1;1113;1877;-;Metallo-beta-lactamase L1 type 3
KJ695170.1;CYC;Agricultural soil;KJ695170.1;1464;2360;+;D-alanine--D-alanine ligase
KJ695170.1;CYC;Agricultural soil;KJ695170.1;2473;2871;-;UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KJ695174.1;PEN;Agricultural soil;KJ695174.1;318;1292;+;Extended-spectrum beta-lactamase PER-1
KJ695175.1;PEN;Agricultural soil;KJ695175.1;322;1320;+;Stress response kinase A
KJ695175.1;PEN;Agricultural soil;KJ695175.1;1357;2283;+;Beta-lactamase Toho-1
KJ695175.1;PEN;Agricultural soil;KJ695175.1;2302;2811;+;Aminoglycoside N(6')-acetyltransferase type 1
KJ695180.1;TMP;Agricultural soil;KJ695180.1;363;866;-;Dihydrofolate reductase type 3
KJ695183.1;TMP;Agricultural soil;KJ695183.1;973;1482;-;Dihydrofolate reductase
KJ695184.1;TMP;Agricultural soil;KJ695184.1;1184;1711;-;Dihydrofolate reductase
KJ695185.1;TMP;Agricultural soil;KJ695185.1;575;1072;-;IS1595 family transposase ISSsu9
KJ695190.1;CYC;Agricultural soil;KJ695190.1;168;1298;+;D-alanine--D-alanine ligase
KJ695192.1;CYC;Agricultural soil;KJ695192.1;699;1535;+;D-alanine--D-alanine ligase
KJ695193.1;TMP;Agricultural soil;KJ695193.1;773;1246;+;Dihydrofolate reductase
KJ695196.1;TMP;Agricultural soil;KJ695196.1;567;758;+;Dihydrofolate reductase
KJ695196.1;TMP;Agricultural soil;KJ695196.1;772;1083;+;Dihydrofolate reductase
KJ695197.1;TMP;Agricultural soil;KJ695197.1;214;702;+;IS1595 family transposase ISSsu9
KJ695198.1;TMP;Agricultural soil;KJ695198.1;804;1037;+;Dihydrofolate reductase
KJ695200.1;TMP;Agricultural soil;KJ695200.1;29;535;-;Dihydrofolate reductase
KJ695203.1;CHL;Agricultural soil;KJ695203.1;1699;2910;-;Bicyclomycin resistance protein
KJ695204.1;CYC;Agricultural soil;KJ695204.1;403;894;+;D-alanine--D-alanine ligase
KJ695206.1;ATM;Agricultural soil;KJ695206.1;1428;2243;+;putative beta-lactamase YbxI
KJ695207.1;CYC;Agricultural soil;KJ695207.1;1798;2823;-;D-alanine--D-alanine ligase B
KJ695209.1;CYC;Agricultural soil;KJ695209.1;1426;2385;+;D-alanine--D-alanine ligase B
KJ695210.1;CYC;Agricultural soil;KJ695210.1;73;1176;+;D-alanine--D-alanine ligase A
KJ695215.1;CYC;Agricultural soil;KJ695215.1;105;1070;-;D-alanine--D-alanine ligase B
KJ695216.1;CYC;Agricultural soil;KJ695216.1;871;1863;+;D-alanine--D-alanine ligase
KJ695217.1;CHL;Agricultural soil;KJ695217.1;1046;2305;+;Bicyclomycin resistance protein
KJ695219.1;CYC;Agricultural soil;KJ695219.1;1105;2022;+;D-alanine--D-alanine ligase B
KJ695220.1;CYC;Agricultural soil;KJ695220.1;472;1428;-;D-alanine--D-alanine ligase
KJ695221.1;CYC;Agricultural soil;KJ695221.1;1345;2469;-;D-alanine--D-alanine ligase
KJ695223.1;PEN;Agricultural soil;KJ695223.1;435;1418;-;Extended-spectrum beta-lactamase PER-1
KJ695224.1;TMP;Agricultural soil;KJ695224.1;210;692;+;IS1595 family transposase ISSsu9
KJ695225.1;GEN;Agricultural soil;KJ695225.1;1090;1542;+;16S rRNA (guanine(1405)-N(7))-methyltransferase
KJ695228.1;TMP;Agricultural soil;KJ695228.1;326;793;-;IS1595 family transposase ISSsu9
KJ695231.1;TMP;Agricultural soil;KJ695231.1;563;1075;+;Dihydrofolate reductase
KJ695232.1;TMP;Agricultural soil;KJ695232.1;89;631;-;Dihydrofolate reductase type 3
KJ695234.1;TET;Agricultural soil;KJ695234.1;259;1716;+;Antiseptic resistance protein
KJ695241.1;TMP;Agricultural soil;KJ695241.1;186;665;+;Dihydrofolate reductase type 3
KJ695242.1;TMP;Agricultural soil;KJ695242.1;1236;1763;-;IS1595 family transposase ISSsu9
KJ695244.1;TMP;Agricultural soil;KJ695244.1;833;1330;-;Dihydrofolate reductase
KJ695250.1;TMP;Agricultural soil;KJ695250.1;574;810;+;Dihydrofolate reductase type 2
KJ695251.1;TMP;Agricultural soil;KJ695251.1;603;1019;-;Dihydrofolate reductase type 3
KJ695252.1;TMP;Agricultural soil;KJ695252.1;295;777;-;Dihydrofolate reductase
KJ695253.1;TMP;Agricultural soil;KJ695253.1;110;583;+;Dihydrofolate reductase
KJ695254.1;TMP;Agricultural soil;KJ695254.1;1324;1824;+;Dihydrofolate reductase
KJ695255.1;TMP;Agricultural soil;KJ695255.1;638;1114;-;Dihydrofolate reductase
KJ695256.1;TMP;Agricultural soil;KJ695256.1;95;619;+;IS1595 family transposase ISSsu9
KJ695259.1;ATM;Agricultural soil;KJ695259.1;322;1155;+;putative beta-lactamase YbxI
KJ695261.1;TMP;Agricultural soil;KJ695261.1;931;1407;-;Dihydrofolate reductase
KJ695262.1;TMP;Agricultural soil;KJ695262.1;1630;2133;-;Dihydrofolate reductase
KJ695263.1;CYC;Agricultural soil;KJ695263.1;176;1156;+;D-alanine--D-alanine ligase
KJ695264.1;TMP;Agricultural soil;KJ695264.1;1006;1554;+;Dihydrofolate reductase type 3
KJ695266.1;TMP;Agricultural soil;KJ695266.1;754;1272;-;Dihydrofolate reductase type 3
KJ695268.1;TMP;Agricultural soil;KJ695268.1;709;1221;-;IS1595 family transposase ISSsu9
KJ695270.1;CYC;Agricultural soil;KJ695270.1;1214;2236;-;D-alanine--D-alanine ligase B
KJ695273.1;SXT;Agricultural soil;KJ695273.1;307;801;-;IS1595 family transposase ISSsu9
KJ695274.1;SXT;Agricultural soil;KJ695274.1;1140;1667;+;Dihydrofolate reductase type 3
KJ695275.1;SXT;Agricultural soil;KJ695275.1;575;1102;-;Dihydrofolate reductase type 3
KJ695276.1;TET;Agricultural soil;KJ695276.1;65;1321;+;Tetracycline resistance protein%2C class C
KJ695279.1;TMP;Agricultural soil;KJ695279.1;375;881;-;Dihydrofolate reductase type 3
KJ695282.1;TMP;Agricultural soil;KJ695282.1;695;1228;+;Dihydrofolate reductase type 3
KJ695283.1;ATM;Agricultural soil;KJ695283.1;302;1156;+;putative beta-lactamase YbxI
KJ695284.1;TMP;Agricultural soil;KJ695284.1;47;571;+;IS1595 family transposase ISSsu9
KJ695288.1;SXT;Agricultural soil;KJ695288.1;2039;2539;+;Dihydrofolate reductase
KJ695290.1;TMP;Agricultural soil;KJ695290.1;308;802;-;IS1595 family transposase ISSsu9
KJ695292.1;TMP;Agricultural soil;KJ695292.1;435;926;+;IS1595 family transposase ISSsu9
KJ695297.1;TMP;Agricultural soil;KJ695297.1;541;1023;+;IS1595 family transposase ISSsu9
KJ695299.1;TMP;Agricultural soil;KJ695299.1;202;699;-;Dihydrofolate reductase
KJ695303.1;TET;Agricultural soil;KJ695303.1;571;1848;-;Tetracycline resistance protein%2C class C
KJ695304.1;TET;Agricultural soil;KJ695304.1;2177;3430;-;Enterobactin exporter EntS
KJ695305.1;TMP;Agricultural soil;KJ695305.1;1101;1604;-;Dihydrofolate reductase
KJ695306.1;TMP;Agricultural soil;KJ695306.1;1399;1767;+;Dihydrofolate reductase
KJ695307.1;TMP;Agricultural soil;KJ695307.1;27;527;+;IS1595 family transposase ISSsu9
KJ695308.1;TMP;Agricultural soil;KJ695308.1;1370;1846;+;Dihydrofolate reductase
KJ695311.1;TMP;Agricultural soil;KJ695311.1;2018;2518;+;Dihydrofolate reductase
KJ695312.1;TMP;Agricultural soil;KJ695312.1;603;1109;+;IS1595 family transposase ISSsu9
KJ695314.1;TMP;Agricultural soil;KJ695314.1;378;851;-;Dihydrofolate reductase
KJ695315.1;TMP;Agricultural soil;KJ695315.1;1272;1784;+;Dihydrofolate reductase
KJ695316.1;TMP;Agricultural soil;KJ695316.1;1417;1941;+;Dihydrofolate reductase type 3
KJ695317.1;CYC;Agricultural soil;KJ695317.1;150;1190;+;D-alanine--D-alanine ligase
KJ695319.1;CYC;Agricultural soil;KJ695319.1;183;1148;-;D-alanine--D-alanine ligase B
KJ695330.1;PEN;Agricultural soil;KJ695330.1;1018;2208;-;Beta-lactamase
KJ695331.1;PIP;Agricultural soil;KJ695331.1;512;1372;-;Beta-lactamase TEM
KJ695332.1;CAZ;Agricultural soil;KJ695332.1;2212;3033;+;Metallo-beta-lactamase type 2
KJ695334.1;CYC;Agricultural soil;KJ695334.1;427;1383;+;D-alanine--D-alanine ligase B
KJ695335.1;CHL;Agricultural soil;KJ695335.1;1150;2361;-;Bicyclomycin resistance protein
KJ695336.1;CYC;Agricultural soil;KJ695336.1;86;712;+;D-alanine--D-alanine ligase B
KJ695337.1;TET;Agricultural soil;KJ695337.1;900;2126;+;Tetracycline resistance protein%2C class C
KJ695339.1;TMP;Agricultural soil;KJ695339.1;606;1169;-;Dihydrofolate reductase
KJ695341.1;TMP;Agricultural soil;KJ695341.1;349;837;-;Dihydrofolate reductase
KJ695342.1;TMP;Agricultural soil;KJ695342.1;1625;2131;+;Dihydrofolate reductase type 3
KJ695344.1;TMP;Agricultural soil;KJ695344.1;1079;1690;-;Dihydrofolate reductase
KJ695346.1;GEN;Agricultural soil;KJ695346.1;1649;2458;-;SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
KJ695347.1;CYC;Agricultural soil;KJ695347.1;1296;2294;-;D-alanine--D-alanine ligase B
KJ695351.1;TMP;Agricultural soil;KJ695351.1;830;1318;-;IS1595 family transposase ISSsu9
KJ695354.1;TMP;Agricultural soil;KJ695354.1;400;975;+;Dihydrofolate reductase
KJ695355.1;TMP;Agricultural soil;KJ695355.1;618;1112;-;IS1595 family transposase ISSsu9
KJ695356.1;TMP;Agricultural soil;KJ695356.1;105;581;-;Dihydrofolate reductase
KJ695358.1;SXT;Agricultural soil;KJ695358.1;1904;2272;+;Dihydrofolate reductase
KJ695359.1;SXT;Agricultural soil;KJ695359.1;429;941;-;Dihydrofolate reductase
KJ695360.1;SXT;Agricultural soil;KJ695360.1;148;645;-;Dihydrofolate reductase
KJ695362.1;CYC;Agricultural soil;KJ695362.1;89;1087;-;D-alanine--D-alanine ligase
KJ695365.1;PEN;Agricultural soil;KJ695365.1;1261;2052;-;Beta-lactamase OXA-10
KJ695366.1;ATM;Agricultural soil;KJ695366.1;493;1368;-;Beta-lactamase
KJ695367.1;ATM;Agricultural soil;KJ695367.1;10;798;+;Beta-lactamase OXA-18
KJ695370.1;TMP;Agricultural soil;KJ695370.1;99;593;-;IS1595 family transposase ISSsu9
KJ695372.1;CYC;Agricultural soil;KJ695372.1;604;1713;+;D-alanine--D-alanine ligase
KJ695381.1;TMP;Agricultural soil;KJ695381.1;166;708;-;Dihydrofolate reductase type 3
KJ695382.1;TMP;Agricultural soil;KJ695382.1;753;950;-;Dihydrofolate reductase type 3
KJ695386.1;CHL;Agricultural soil;KJ695386.1;24;1202;+;Bicyclomycin resistance protein
KJ695387.1;CHL;Agricultural soil;KJ695387.1;1150;2361;-;Bicyclomycin resistance protein
KJ695388.1;CHL;Agricultural soil;KJ695388.1;2191;2823;-;Chloramphenicol acetyltransferase
KJ695391.1;TET;Agricultural soil;KJ695391.1;172;1422;+;Enterobactin exporter EntS
KJ695395.1;TET;Agricultural soil;KJ695395.1;53;1258;+;Tetracycline resistance protein%2C class C
KJ695401.1;TMP;Agricultural soil;KJ695401.1;1713;2237;-;Dihydrofolate reductase type 3
KJ695403.1;CTX;Agricultural soil;KJ695403.1;2201;3022;+;Metallo-beta-lactamase type 2
KJ695406.1;TMP;Agricultural soil;KJ695406.1;817;1314;+;IS1595 family transposase ISSsu9
KJ695408.1;GEN;Agricultural soil;KJ695408.1;1157;1840;-;SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD
KJ695409.1;TMP;Agricultural soil;KJ695409.1;1505;2017;+;Dihydrofolate reductase type 3
KJ695411.1;CYC;Agricultural soil;KJ695411.1;281;1210;+;D-alanine--D-alanine ligase B
KJ695412.1;TET;Agricultural soil;KJ695412.1;39;1289;-;Bicyclomycin resistance protein
KJ695414.1;CYC;Agricultural soil;KJ695414.1;232;837;-;D-alanine--D-alanine ligase
KJ695419.1;TMP;Agricultural soil;KJ695419.1;804;1322;-;Dihydrofolate reductase type 3
KJ695421.1;TMP;Agricultural soil;KJ695421.1;2029;2370;+;Dihydrofolate reductase type 3
KJ695425.1;CYC;Agricultural soil;KJ695425.1;285;686;-;D-alanine--D-alanine ligase A
KJ695426.1;CYC;Agricultural soil;KJ695426.1;50;1105;-;D-alanine--D-alanine ligase
KJ695427.1;CYC;Agricultural soil;KJ695427.1;177;1334;+;D-alanine--D-alanine ligase A
KJ695428.1;CYC;Agricultural soil;KJ695428.1;1166;1906;-;D-alanine--D-alanine ligase A
KJ695430.1;TMP;Agricultural soil;KJ695430.1;777;1280;+;IS1595 family transposase ISSsu9
KJ695432.1;TMP;Agricultural soil;KJ695432.1;312;812;-;IS1595 family transposase ISSsu9
KJ695433.1;TMP;Agricultural soil;KJ695433.1;194;697;-;Dihydrofolate reductase type 3
KJ695434.1;TMP;Agricultural soil;KJ695434.1;976;1212;+;Dihydrofolate reductase type 2
KJ695435.1;TMP;Agricultural soil;KJ695435.1;855;1358;+;Dihydrofolate reductase type 3
KJ695437.1;TMP;Agricultural soil;KJ695437.1;262;765;-;Dihydrofolate reductase
KJ695439.1;TMP;Agricultural soil;KJ695439.1;619;1116;-;Dihydrofolate reductase
KJ695440.1;TMP;Agricultural soil;KJ695440.1;182;670;+;Dihydrofolate reductase
KJ695441.1;TMP;Agricultural soil;KJ695441.1;1522;2019;+;Dihydrofolate reductase
KJ695444.1;TMP;Agricultural soil;KJ695444.1;1520;1996;+;Dihydrofolate reductase
KJ695445.1;TMP;Agricultural soil;KJ695445.1;1;375;+;Dihydrofolate reductase
KJ695449.1;ATM;Agricultural soil;KJ695449.1;264;1232;-;Extended-spectrum beta-lactamase PER-1
KJ695451.1;TET;Agricultural soil;KJ695451.1;1497;2699;-;Bicyclomycin resistance protein
KJ695452.1;TMP;Agricultural soil;KJ695452.1;150;626;+;Dihydrofolate reductase type 3
KJ695454.1;TET;Agricultural soil;KJ695454.1;83;1240;+;Tetracycline resistance protein%2C class C
KJ695456.1;TMP;Agricultural soil;KJ695456.1;406;897;-;IS1595 family transposase ISSsu9
KJ695457.1;TMP;Agricultural soil;KJ695457.1;828;1346;+;Dihydrofolate reductase
KJ695458.1;PEN;Agricultural soil;KJ695458.1;1161;2354;+;Beta-lactamase
KJ695460.1;PEN;Agricultural soil;KJ695460.1;2228;3361;+;Extended-spectrum beta-lactamase PER-1
KJ695461.1;PEN;Agricultural soil;KJ695461.1;1416;2384;+;Extended-spectrum beta-lactamase PER-1
KJ695465.1;TMP;Agricultural soil;KJ695465.1;691;1158;+;Dihydrofolate reductase
KJ695467.1;TMP;Agricultural soil;KJ695467.1;202;711;+;Dihydrofolate reductase type 3
KJ695469.1;CYC;Agricultural soil;KJ695469.1;1401;1628;-;D-alanine--D-alanine ligase
KJ695471.1;CYC;Agricultural soil;KJ695471.1;134;1210;-;D-alanine--D-alanine ligase A
KJ695472.1;CYC;Agricultural soil;KJ695472.1;200;1222;+;D-alanine--D-alanine ligase
KJ695473.1;TMP;Agricultural soil;KJ695473.1;461;928;+;Dihydrofolate reductase
KJ695474.1;TMP;Agricultural soil;KJ695474.1;1889;2383;+;IS1595 family transposase ISSsu9
KJ695486.1;TMP;Agricultural soil;KJ695486.1;1851;2354;+;Dihydrofolate reductase
KJ695488.1;TMP;Agricultural soil;KJ695488.1;1226;1723;+;Dihydrofolate reductase
KJ695493.1;TMP;Agricultural soil;KJ695493.1;88;579;-;IS1595 family transposase ISSsu9
KJ695496.1;PIP;Agricultural soil;KJ695496.1;981;1874;-;Beta-lactamase OXA-2
KJ695497.1;PIP;Agricultural soil;KJ695497.1;1155;2348;+;Beta-lactamase
KJ695498.1;TMP;Agricultural soil;KJ695498.1;466;969;-;Dihydrofolate reductase
KJ695503.1;TMP;Agricultural soil;KJ695503.1;1705;2217;+;Dihydrofolate reductase type 3
KJ695507.1;TMP;Agricultural soil;KJ695507.1;264;752;+;IS1595 family transposase ISSsu9
KJ695513.1;CYC;Agricultural soil;KJ695513.1;399;932;-;D-alanine--D-alanine ligase
KJ695514.1;TMP;Agricultural soil;KJ695514.1;1523;2038;+;IS1595 family transposase ISSsu9
KJ695516.1;TMP;Agricultural soil;KJ695516.1;20;517;+;Dihydrofolate reductase type 3
KJ695517.1;TMP;Agricultural soil;KJ695517.1;1487;1969;+;Dihydrofolate reductase
KJ695518.1;TMP;Agricultural soil;KJ695518.1;484;990;+;Dihydrofolate reductase
KJ695519.1;TMP;Agricultural soil;KJ695519.1;2410;2931;-;Dihydrofolate reductase
KJ695520.1;TMP;Agricultural soil;KJ695520.1;860;1357;+;Dihydrofolate reductase
KJ695522.1;TMP;Agricultural soil;KJ695522.1;1973;2524;-;Dihydrofolate reductase
KJ695523.1;TMP;Agricultural soil;KJ695523.1;1151;1411;+;Dihydrofolate reductase type 3
KJ695524.1;TMP;Agricultural soil;KJ695524.1;395;910;-;IS1595 family transposase ISSsu9
KJ695534.1;TMP;Agricultural soil;KJ695534.1;1790;2323;+;Dihydrofolate reductase
KJ695535.1;TMP;Agricultural soil;KJ695535.1;695;1192;+;Dihydrofolate reductase
KJ695537.1;TMP;Agricultural soil;KJ695537.1;114;632;-;Dihydrofolate reductase type 3
KJ695540.1;TMP;Agricultural soil;KJ695540.1;389;883;-;IS1595 family transposase ISSsu9
KJ695541.1;TMP;Agricultural soil;KJ695541.1;135;623;-;Dihydrofolate reductase
KJ695544.1;TMP;Agricultural soil;KJ695544.1;96;359;+;Dihydrofolate reductase
KJ695544.1;TMP;Agricultural soil;KJ695544.1;323;589;+;Dihydrofolate reductase
KJ695545.1;TMP;Agricultural soil;KJ695545.1;3;485;+;Dihydrofolate reductase
KJ695546.1;CYC;Agricultural soil;KJ695546.1;2972;3877;-;D-alanine--D-alanine ligase
KJ695546.1;CYC;Agricultural soil;KJ695546.1;3874;4572;-;UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KJ695547.1;TMP;Agricultural soil;KJ695547.1;1156;1647;+;IS1595 family transposase ISSsu9
KJ695548.1;TMP;Agricultural soil;KJ695548.1;810;1328;+;Dihydrofolate reductase
KJ695549.1;TMP;Agricultural soil;KJ695549.1;850;1152;+;Dihydrofolate reductase
KJ695556.1;TMP;Agricultural soil;KJ695556.1;261;785;+;Dihydrofolate reductase
KJ695557.1;TMP;Agricultural soil;KJ695557.1;412;906;+;Dihydrofolate reductase
KJ695558.1;TMP;Agricultural soil;KJ695558.1;147;629;+;Dihydrofolate reductase
KJ695561.1;TMP;Agricultural soil;KJ695561.1;570;1046;-;IS1595 family transposase ISSsu9
KJ695564.1;CYC;Agricultural soil;KJ695564.1;1021;2019;+;D-alanine--D-alanine ligase
KJ695568.1;CYC;Agricultural soil;KJ695568.1;100;1071;+;UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
KJ695570.1;TMP;Agricultural soil;KJ695570.1;2493;2993;-;Dihydrofolate reductase
KJ695571.1;TMP;Agricultural soil;KJ695571.1;1857;2390;+;Dihydrofolate reductase
KJ695572.1;TMP;Agricultural soil;KJ695572.1;1011;1364;-;Dihydrofolate reductase
KJ695573.1;TMP;Agricultural soil;KJ695573.1;49;549;+;Dihydrofolate reductase type 3
KJ695574.1;TMP;Agricultural soil;KJ695574.1;1386;1859;+;Dihydrofolate reductase
KJ695575.1;TMP;Agricultural soil;KJ695575.1;132;605;+;Dihydrofolate reductase
KJ695579.1;TMP;Agricultural soil;KJ695579.1;2;358;+;Dihydrofolate reductase
KJ695580.1;TMP;Agricultural soil;KJ695580.1;1691;2173;-;Dihydrofolate reductase
KJ695581.1;TMP;Agricultural soil;KJ695581.1;381;881;+;Dihydrofolate reductase
KJ695582.1;TMP;Agricultural soil;KJ695582.1;1782;2270;+;Dihydrofolate reductase
KJ695583.1;TMP;Agricultural soil;KJ695583.1;1427;1918;+;IS1595 family transposase ISSsu9
KJ695584.1;TMP;Agricultural soil;KJ695584.1;349;855;+;Dihydrofolate reductase
KJ695585.1;CYC;Agricultural soil;KJ695585.1;1488;2621;-;D-alanine--D-alanine ligase
